ID,Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1417,40,15,82,93101,2,0.4,1,0,0,0,0,0,0
1758,33,9,60,90630,1,1.2,1,0,0,0,0,1,1
276,49,24,50,94706,4,1.8,3,0,0,1,0,0,0
1904,56,26,50,90095,3,1.4,3,0,0,0,0,0,0
873,32,7,44,90095,4,0.8,1,0,0,0,0,1,0
101,48,23,74,94080,1,1.2,1,0,0,0,0,1,0
969,55,31,90,92868,1,2.7,2,0,0,0,0,1,1
1632,61,36,153,91105,1,2.6,2,0,1,1,1,0,1
2203,49,24,43,94709,4,1.9,3,0,0,0,0,1,0
1354,50,25,14,94124,1,0.4,3,0,0,0,0,1,1
494,50,24,173,94720,1,1,1,0,0,0,0,1,1
707,58,34,148,95819,1,4.7,1,0,0,0,0,1,0
909,66,36,55,93023,4,1.67,3,0,0,0,0,0,1
1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0
2340,56,31,72,90095,3,2,2,0,0,0,0,0,0
1521,54,30,120,95039,1,7.4,1,119,0,0,0,1,1
62,47,21,125,93407,1,5.7,1,112,0,1,0,0,0
1509,35,10,75,93940,4,0.7,3,0,0,0,0,1,1
1453,54,28,52,94102,4,2.5,1,0,0,0,0,1,0
887,54,29,74,93907,3,2,2,0,0,0,0,0,0
1311,62,36,21,95616,3,0.3,3,0,0,0,0,0,0
379,47,23,38,94618,2,2.1,3,0,0,0,0,0,0
1592,39,13,72,95817,2,2.8,1,0,0,0,0,1,0
1698,64,38,32,90065,3,0.7,2,0,0,0,0,1,1
1856,65,39,30,94304,3,0.7,2,0,0,0,0,1,1
812,63,33,52,94720,4,1.67,3,0,0,0,0,0,0
72,53,29,69,93907,4,1,2,0,0,0,0,1,0
1708,61,37,31,92374,3,0.4,2,0,0,0,0,0,1
2376,55,30,69,91007,4,1.3,3,0,0,1,1,1,1
1373,39,13,139,95616,3,3.4,1,483,1,0,0,1,0
661,39,14,165,92126,2,3.3,1,0,0,0,0,1,0
1773,36,11,15,94720,2,0.3,2,119,0,0,0,0,0
2150,48,22,150,95039,1,7.3,1,193,0,0,0,0,0
448,49,23,71,95134,1,1.4,3,0,0,0,0,0,0
2148,27,3,20,92007,4,1,1,0,0,0,0,0,0
1229,56,30,45,92870,1,0.2,1,98,0,0,0,0,0
1498,45,21,73,95020,1,0.8,3,0,0,0,0,1,0
1711,31,5,29,95405,2,0.3,2,131,0,0,0,1,1
1075,39,14,75,95762,3,3,1,0,0,0,0,0,1
928,65,40,95,95014,3,3.7,2,138,1,0,0,0,1
92,35,10,29,94105,4,1.1,3,0,0,0,0,1,0
1898,54,29,98,93065,1,0.1,3,0,0,0,0,0,0
73,44,20,130,92007,1,5,1,0,0,0,0,0,1
1011,27,3,98,95616,2,2.5,1,361,0,1,1,1,1
1595,37,12,93,90025,1,2.8,1,0,0,1,0,1,0
1782,52,26,19,90650,2,0.7,2,0,0,0,0,0,1
1262,63,39,84,94901,1,1.8,3,0,0,0,0,0,0
1440,59,29,61,94025,1,1.4,3,0,0,0,0,0,0
1069,34,9,105,90035,3,1.2,3,0,0,1,0,0,0
1161,28,1,40,95134,1,2,2,0,0,1,0,1,0
1519,43,17,64,95053,4,3,3,221,1,0,0,1,0
1823,48,23,112,93014,1,5.1,2,86,1,1,1,1,0
469,34,10,21,92634,1,0.5,3,0,0,0,0,1,0
18,42,18,81,94305,4,2.4,1,0,0,0,0,0,0
1401,32,8,78,90401,4,0.1,2,0,0,0,0,1,0
2212,39,14,31,92717,2,1.4,2,94,0,0,0,1,1
74,41,16,85,94606,1,4,3,0,0,0,0,1,1
2264,47,21,28,92868,3,1.5,1,0,0,0,0,1,0
2418,25,0,53,90095,2,1.6,3,0,0,0,0,1,1
272,40,14,70,94923,4,1.4,2,0,0,0,0,1,0
751,29,5,138,93106,2,4.33,1,0,0,0,0,1,0
205,56,31,61,96150,2,1.9,2,105,0,0,0,0,0
876,61,36,21,95616,4,0.4,2,123,0,0,0,0,0
1053,43,17,49,95812,3,2.2,2,103,0,0,0,1,1
2319,60,34,23,94803,1,0.8,2,112,0,0,0,1,0
1959,28,2,42,95762,1,1.5,1,0,0,0,0,1,1
1910,56,30,101,90048,3,1.7,2,0,0,0,0,0,1
2486,61,36,48,94025,3,1.5,1,0,0,0,0,0,1
793,41,16,98,93117,1,4,3,0,0,0,0,0,1
627,30,6,42,94305,1,0.2,3,100,0,0,0,0,1
2481,39,13,50,91768,2,2.4,2,0,0,0,0,0,0
1502,30,4,35,92130,2,0.3,2,0,0,1,0,0,1
1289,63,38,129,91326,1,0.9,1,366,0,0,0,1,0
726,39,15,119,92037,2,6.1,1,0,0,0,0,0,0
1843,53,29,93,95051,1,2.7,2,256,0,0,0,1,0
1054,58,32,51,95819,1,2.8,2,0,0,0,0,1,0
135,53,29,98,95035,3,1.8,2,0,0,0,0,0,0
318,40,16,119,91335,2,4.2,2,0,1,0,0,1,0
1399,42,18,141,93407,1,3.5,1,0,0,0,0,0,0
576,54,30,93,91107,1,2.7,2,0,0,0,0,1,0
493,60,36,38,94596,4,1.3,1,0,0,0,0,1,0
1916,37,11,69,91911,3,2.1,1,0,0,1,0,0,0
1267,64,39,113,92121,1,0.8,3,0,0,0,0,0,1
1464,35,10,94,91343,1,0,1,174,0,0,0,1,0
2367,30,4,63,95008,4,2.2,2,0,0,1,0,1,0
2229,48,23,43,90254,4,1.9,3,0,0,0,0,1,0
332,32,6,28,94115,3,1,1,0,0,0,0,0,0
1599,40,15,85,94550,2,0.4,1,0,0,1,0,0,0
1893,55,30,55,94110,3,1.7,1,0,0,0,0,0,1
1028,32,7,108,94550,1,4.6,1,0,0,1,0,0,0
889,57,33,182,94114,2,3.3,3,372,1,0,0,0,0
839,45,20,29,92507,4,1.9,3,0,0,0,0,0,0
423,46,20,145,91380,2,6.3,1,0,0,1,1,1,0
418,53,29,83,90073,4,1,2,0,0,0,0,1,0
1265,58,33,138,94546,2,3.9,1,0,0,0,0,1,0
1815,48,22,79,95747,3,0.7,2,0,0,0,0,1,0
2120,39,13,50,94923,3,0.5,3,0,0,0,0,0,0
996,28,3,45,94305,2,1.6,3,0,0,0,0,1,1
1567,61,35,40,95064,1,0.8,2,128,0,0,0,1,0
287,51,25,45,94806,3,0.6,2,131,0,0,0,1,0
1257,31,7,20,92115,1,0.4,3,0,0,0,0,1,0
405,61,36,60,92866,3,0.5,2,182,0,0,0,0,0
1346,57,32,23,92126,2,0.2,3,0,0,0,0,0,0
2324,31,7,113,94542,2,2,2,315,0,0,0,0,0
1581,39,14,12,92093,2,0,3,0,0,0,0,0,0
1530,38,14,58,91709,4,2,3,153,0,1,0,0,0
817,49,23,65,94035,3,0.7,2,263,0,0,0,1,1
1858,37,13,105,94066,1,0.8,2,0,0,0,0,0,1
1749,49,23,79,95819,3,0.7,2,151,0,0,0,1,0
24,44,18,43,91320,2,0.7,1,163,0,1,0,0,0
1558,51,25,41,94939,4,1.8,1,0,0,0,0,0,0
1697,45,21,140,91024,2,7.6,1,132,0,0,0,0,0
2249,63,37,8,94618,1,0.8,2,97,0,0,0,1,0
2413,61,36,59,93118,4,1.7,1,148,0,0,0,0,0
910,23,-1,149,91709,1,6.33,1,305,0,0,0,0,1
2126,44,20,93,91910,4,0.8,1,101,0,0,0,1,0
76,31,7,135,94901,4,3.8,2,0,1,0,1,1,1
1955,44,20,81,90245,4,2,3,277,0,0,0,1,0
2095,57,31,64,90024,3,2.5,1,208,0,0,0,0,1
571,49,25,161,94928,3,6.5,2,485,1,1,1,0,0
1790,44,20,171,91330,4,0.7,1,567,1,0,1,1,1
2115,62,36,69,95039,2,1.7,3,0,0,0,0,1,0
680,55,31,103,92093,3,1.8,2,364,0,0,0,0,0
1774,31,5,28,92037,4,0.8,1,0,0,0,0,0,0
779,62,36,92,94801,2,0.7,2,0,0,0,0,1,0
533,62,37,39,94305,2,2.8,1,113,0,0,1,1,1
1944,49,23,39,95521,4,2.6,1,0,0,0,0,0,0
1817,45,19,91,92373,2,1.7,2,0,0,1,0,1,0
2056,49,23,25,90274,1,1.4,3,0,0,0,0,1,0
2209,64,40,92,91109,2,0,3,185,0,1,0,1,0
1890,56,30,111,93106,4,0.3,1,372,1,1,1,1,0
1805,40,16,64,92661,4,2.67,1,0,0,1,0,1,0
1210,46,21,52,91304,3,2.7,2,228,0,0,0,0,1
1215,61,36,15,92521,4,0.4,2,0,0,0,0,0,0
2270,42,18,62,94305,3,2.1,3,0,0,0,0,1,0
797,30,6,82,93657,2,2.5,1,0,0,0,0,0,0
616,63,37,139,93943,2,6.9,1,0,0,0,0,0,0
1009,50,24,152,92220,1,7.3,1,0,0,0,0,1,0
446,58,32,65,94590,3,2.2,3,0,0,0,0,1,0
519,28,4,34,92677,1,1.8,2,0,0,0,0,1,0
66,59,35,131,91360,1,3.8,1,0,0,0,0,1,1
27,40,16,83,95064,4,0.2,3,0,0,0,0,0,0
1520,63,38,22,92115,3,0.1,3,90,0,0,0,1,0
214,57,33,155,91326,1,7.4,1,0,0,0,0,1,0
225,52,27,58,94305,4,1.8,3,91,0,0,0,0,0
1071,36,9,40,90840,2,1,2,0,0,0,0,1,0
1495,59,35,60,90089,1,0,2,0,0,0,0,1,1
1384,65,41,105,95616,4,1.7,2,230,0,1,0,1,0
2170,52,27,30,94305,2,0.7,2,0,0,0,0,1,1
1245,33,8,130,94720,3,6.3,2,99,1,0,0,0,1
259,35,9,24,95747,4,0.3,1,0,0,0,0,1,0
2439,62,37,29,91030,1,0.3,3,0,0,0,0,0,1
907,29,3,154,94720,2,2,1,130,0,0,0,0,0
1915,48,24,54,95616,1,1.6,2,186,0,0,0,1,0
2011,61,36,41,96001,2,1.5,1,0,0,0,0,0,0
1154,55,30,55,92821,4,0.9,1,215,0,0,0,1,1
2370,50,24,45,94005,4,0.1,1,93,0,0,0,1,0
2044,57,32,25,90049,2,0.2,3,0,0,0,0,1,1
2441,31,5,22,91401,1,0.6,3,0,0,0,0,0,0
760,53,28,59,91950,2,1.9,2,0,0,0,0,1,0
435,30,6,45,95819,1,1.8,2,0,0,0,0,1,0
124,37,13,84,92130,1,3.6,2,0,0,1,0,0,0
228,47,23,148,94551,2,7.5,1,0,0,0,1,1,1
1679,56,30,73,94035,2,1.1,1,0,0,0,0,0,0
443,58,28,122,95136,1,3,3,115,1,0,0,1,0
890,24,-2,82,91103,2,1.6,3,0,0,0,0,1,1
1133,34,9,55,94920,3,2.3,1,0,0,1,1,1,1
229,47,22,53,92677,4,1.9,3,98,0,1,1,0,1
1934,63,39,40,91311,4,1.2,2,0,0,0,0,1,0
1980,41,17,11,91330,1,1,1,0,0,0,0,0,0
619,63,37,42,91320,2,0.7,3,115,0,0,0,1,0
1630,53,29,154,93407,4,7.4,3,0,1,0,0,0,0
664,46,20,49,90503,3,2.2,2,0,0,0,0,0,0
998,46,20,69,92780,3,2.1,1,0,0,0,0,0,0
257,26,0,99,92697,4,2.3,3,0,0,0,0,0,1
488,39,13,88,94117,4,1.4,2,0,0,0,0,1,1
1732,43,19,125,92122,3,2.4,1,0,1,0,0,1,0
2017,41,17,93,92835,4,0.8,1,218,0,0,0,0,0
1821,47,22,25,90404,1,0.1,1,148,0,0,0,1,0
2360,36,12,123,95060,2,5.6,2,0,1,0,1,1,1
2053,28,3,120,94080,1,0.8,1,170,0,0,0,0,0
952,59,34,83,94105,2,3.4,3,0,1,0,0,1,0
1894,49,24,13,94608,1,0.4,3,101,0,1,0,0,0
956,59,35,14,90840,4,0.7,1,0,0,0,0,1,0
484,29,5,30,90095,3,1,2,0,0,0,0,0,0
1660,33,7,139,95828,1,4,3,106,1,0,1,1,1
1058,30,0,63,95503,2,1.75,3,0,0,0,0,1,0
1182,25,0,65,90095,4,0.2,1,0,0,1,0,0,0
582,28,3,55,94521,4,2.2,1,0,0,0,0,1,1
2287,62,36,42,94122,1,0.5,3,128,0,0,0,1,0
1128,35,9,58,91101,1,2.5,1,0,0,0,0,1,1
611,52,28,81,94132,3,1.8,2,275,0,0,0,0,0
1066,25,1,113,90401,3,2.5,1,0,0,0,0,0,1
514,30,6,48,94607,1,2.1,3,0,0,0,0,0,0
1848,25,0,52,95126,3,2.6,3,159,0,0,0,0,0
1819,45,20,62,95818,2,2.2,3,0,0,0,0,1,0
1628,46,20,82,91016,3,0.7,2,0,0,0,0,1,1
770,33,6,78,90250,4,2,2,119,0,1,0,1,0
1125,38,12,29,94022,4,0.2,1,0,0,0,0,0,1
897,50,24,161,95133,3,3.4,1,212,1,0,0,1,0
1330,28,4,32,90095,3,1,2,0,0,0,0,0,0
2214,61,37,45,94610,1,0.8,1,0,0,0,0,0,0
1571,41,16,114,94705,4,3.5,1,0,1,0,0,0,1
1181,42,17,90,90504,1,0.1,2,0,0,0,0,0,1
298,55,25,70,93720,3,1.4,3,0,0,0,0,1,0
2355,35,9,8,94043,1,0.4,2,0,0,0,0,1,0
2014,40,15,52,92691,3,0.8,3,113,0,0,0,1,0
844,64,39,73,94720,3,2.4,1,0,0,0,0,1,0
334,63,38,140,92407,1,2.5,1,0,0,0,0,0,0
328,58,32,114,91330,2,2,1,402,0,0,0,1,0
1337,36,12,42,93555,1,1.33,1,0,0,0,0,1,0
2065,54,29,65,94545,4,1.8,3,0,0,0,0,0,1
1295,34,10,71,95003,1,0.1,1,257,0,0,0,1,1
768,64,39,38,92024,1,1.1,3,108,0,0,0,0,0
2262,30,3,150,94305,4,5,2,0,1,0,0,1,0
567,53,28,175,95060,3,3.6,3,0,1,0,1,1,1
75,28,3,135,94611,2,3.3,1,0,0,0,0,0,1
2202,41,16,111,92009,2,0.4,1,0,0,0,0,0,0
182,36,12,10,93524,4,0.7,2,81,0,0,0,0,0
246,35,11,25,92614,2,1,2,0,0,0,0,0,0
388,31,5,82,95482,4,1.8,2,0,0,0,0,1,0
487,55,30,84,92173,2,3.7,1,304,0,1,0,1,0
1522,33,8,175,92354,2,6.7,1,102,0,0,0,1,0
1497,36,12,18,91330,1,0.5,3,0,0,0,0,0,1
17,38,14,130,95010,4,4.7,3,134,1,0,0,0,0
888,41,16,118,94720,2,3.3,1,0,0,0,0,1,0
1276,27,2,92,95616,2,3.1,1,178,0,0,0,1,0
2236,63,37,141,92121,2,6.9,1,0,0,0,0,1,1
1472,52,26,180,94305,1,1,1,0,0,0,0,1,1
2457,54,30,39,95211,2,0.8,1,0,0,0,0,0,1
2025,36,12,113,94305,4,0.2,1,0,1,0,0,0,0
2278,30,6,32,91330,2,1,2,0,0,0,0,0,0
602,58,32,38,91320,1,1.4,1,0,0,0,0,1,1
1117,43,18,122,92056,1,7,1,0,0,0,0,1,1
2362,36,12,109,94928,3,0.5,3,0,1,1,1,1,0
2394,53,28,14,94005,4,0.8,1,0,0,0,0,1,1
988,62,36,84,94609,2,2.8,1,0,0,0,0,1,0
131,28,4,81,94801,3,1.5,1,276,0,0,0,1,0
1329,60,36,145,95616,4,6.9,1,380,1,0,0,0,1
1187,62,38,43,94928,4,1.2,2,0,0,0,0,1,0
674,34,10,22,95670,1,0.5,3,85,0,0,0,0,0
1001,59,35,8,92691,4,0.7,1,91,0,1,0,0,0
1996,35,11,41,94720,1,2.4,2,0,0,0,0,0,0
286,40,13,69,94305,3,2.33,2,0,0,0,0,0,0
1563,34,9,89,91763,1,0,1,0,0,0,0,1,0
1830,59,29,45,95630,3,2,3,0,0,0,0,1,0
2426,54,30,78,92507,4,1.6,2,0,0,0,0,1,1
1717,32,8,200,91330,2,6.5,1,565,0,0,0,1,0
1375,59,34,84,94043,3,1.6,3,0,0,0,0,1,0
449,31,4,60,94588,4,2,2,0,0,0,0,1,1
985,50,25,15,92173,1,0.4,3,0,0,0,0,0,0
1278,45,20,194,92110,2,8.8,1,428,0,0,0,0,0
1217,50,25,84,91107,1,1.3,3,0,0,1,0,1,0
2358,44,19,34,95005,4,0,2,0,0,0,0,0,0
339,29,3,153,93657,2,2,1,392,0,0,0,0,0
383,65,41,133,94904,4,2,1,0,1,0,0,0,1
1733,25,0,88,94566,2,1.8,2,319,0,0,0,1,1
2088,51,27,188,94305,2,6.9,2,343,1,0,0,1,0
1397,42,18,43,91107,1,0.3,3,158,0,0,0,0,0
1994,30,5,122,94545,2,3.1,1,0,0,0,0,0,0
568,34,8,28,95112,3,0.9,1,0,0,0,0,0,0
2279,30,4,204,91107,2,4.5,1,0,0,0,0,1,0
1074,33,8,122,94583,1,0,1,0,0,0,0,1,1
1662,38,14,64,92093,1,1.5,3,0,0,0,0,0,1
963,47,21,120,95833,1,0,1,135,0,0,0,0,0
640,62,36,32,92646,2,0.2,3,0,0,0,0,1,1
89,65,41,51,94117,2,1.1,1,0,0,0,0,1,0
2463,52,28,23,95828,3,0.4,1,0,0,0,0,1,0
2479,30,5,178,94063,2,6.7,1,0,0,0,0,0,0
1114,28,2,70,90630,3,0.3,3,0,0,0,0,0,1
1878,51,24,78,90037,1,2.67,2,0,0,0,0,1,0
2495,35,9,63,92697,2,1.8,1,0,0,0,0,1,0
293,30,5,38,94542,4,0.8,1,129,0,0,0,1,1
2117,44,17,70,94920,3,2.67,2,0,0,0,0,0,0
292,43,16,8,90089,3,0.67,2,88,0,0,0,1,0
1629,42,18,90,95064,4,0.8,1,245,0,1,0,0,0
773,54,28,165,92093,1,4.1,3,0,1,0,1,1,1
1455,51,25,148,90024,1,1,1,0,0,0,0,0,0
2085,36,9,44,93907,4,1,2,101,0,1,0,1,0
754,49,23,49,94720,1,1.2,2,0,0,0,0,1,1
926,42,18,31,94720,1,0.3,3,0,0,0,0,0,1
1174,24,-1,35,94305,2,1.7,2,0,0,0,0,0,0
2158,25,0,71,93727,4,0.2,1,78,0,1,0,0,0
2019,63,39,160,90089,2,2.1,1,0,0,0,0,1,1
585,40,16,114,91604,1,3.4,1,300,0,0,0,1,0
2040,51,25,32,91605,2,0.4,3,0,0,0,0,1,0
402,29,2,30,95747,4,1.5,2,112,0,0,0,0,1
1810,35,10,79,95045,4,2.1,3,0,0,1,0,1,0
1020,29,3,30,91745,4,0.3,2,157,0,0,0,0,0
1061,59,34,23,93111,1,0.1,1,0,0,0,0,0,1
2385,62,37,53,92028,2,2.8,1,0,0,0,0,1,0
1622,31,6,53,92093,4,2.2,1,114,0,0,0,1,0
56,41,17,139,94022,2,8,1,0,0,0,0,1,0
2462,30,5,69,94302,1,0.8,2,0,0,0,0,1,0
2253,58,32,41,95819,3,1.4,1,0,0,0,0,1,0
1258,63,37,41,93014,1,0.5,3,0,0,0,0,0,1
1739,61,36,38,91129,3,0.9,3,82,0,0,0,1,1
1205,26,1,190,91604,4,1.3,2,197,1,0,0,1,0
922,31,5,91,92096,3,1.6,1,126,0,0,0,1,1
732,28,3,90,90066,2,3.3,1,0,0,0,0,1,1
1820,60,34,59,94110,1,1.6,1,231,0,0,0,1,0
520,34,9,48,95616,1,2.5,3,105,0,0,0,1,0
1045,49,24,79,95827,1,0.2,2,83,0,0,0,1,1
1974,47,22,11,92192,2,0,1,78,0,0,0,0,0
1015,50,26,192,90245,2,1.8,3,301,1,0,1,1,1
1301,61,36,23,91754,2,0.5,2,103,0,0,0,1,0
432,39,13,75,94305,3,2.1,1,224,0,0,0,1,0
1428,31,5,85,95828,2,1.3,1,119,0,0,0,1,1
1406,46,22,183,91605,1,3.1,2,0,1,0,1,1,1
2155,32,8,45,94558,1,2.4,2,0,0,0,0,0,0
813,36,10,65,90089,4,2.2,2,0,0,0,0,0,0
450,61,37,60,91706,3,2,3,0,0,0,0,1,0
1937,50,24,82,90291,3,3,2,0,0,0,0,1,0
2339,42,18,130,94611,2,7.5,1,0,0,0,0,0,1
2146,57,32,40,94720,3,1.7,1,0,0,0,0,1,1
912,47,21,68,94538,4,2.6,3,0,0,0,0,0,0
1214,27,2,78,93943,4,0.2,1,87,0,0,0,0,0
12,29,5,45,90277,3,0.1,2,0,0,0,0,1,0
2415,34,10,134,91775,1,4,1,0,0,0,0,0,0
983,58,33,52,94402,3,0.5,2,0,0,0,0,0,1
750,58,34,60,92008,4,1.6,2,0,0,0,0,0,1
216,38,14,92,95818,2,0,1,249,0,0,0,1,1
2454,43,19,60,94104,3,2.1,3,0,0,0,0,1,0
2255,46,22,53,90025,2,1.7,1,109,0,0,0,0,0
814,50,25,130,94720,1,1.1,2,0,1,0,0,1,0
280,39,14,155,94577,2,3.9,1,0,0,0,0,1,0
2344,58,34,55,90032,1,0.8,1,168,0,0,0,1,1
2272,60,34,101,94928,3,4.4,1,0,0,0,0,1,1
858,49,25,30,95616,4,0.2,1,0,0,0,1,1,1
57,55,30,29,94005,3,0.1,2,0,0,1,1,1,0
203,30,3,68,94306,4,2,2,0,0,0,0,1,0
475,60,34,114,90028,2,6.9,1,0,0,0,0,1,0
143,33,9,48,91770,1,2.1,3,0,0,0,0,0,1
1621,39,14,22,94035,2,0.3,2,0,0,0,0,1,0
1507,52,27,25,95138,2,0,1,0,0,0,0,1,1
347,44,19,50,90745,3,2.7,2,0,0,0,0,1,0
26,43,19,29,94305,3,0.5,1,97,0,0,0,1,0
738,64,37,138,94709,2,2.8,2,0,1,0,0,1,0
174,58,34,42,90095,4,1.5,1,0,0,0,0,1,1
686,35,8,48,93107,2,1.67,2,0,0,0,0,1,0
2069,61,37,13,90024,2,0.3,3,0,0,0,0,1,0
88,48,22,78,94305,3,1.1,1,0,0,0,0,1,0
2152,41,16,19,91730,2,0.3,2,105,0,0,0,0,0
1335,47,22,35,94304,2,1.3,1,0,0,0,0,1,0
1874,28,4,69,94538,3,0.7,2,80,0,0,0,1,0
891,55,29,29,92780,4,1.5,3,79,0,0,0,1,0
1756,28,3,55,92647,4,1.7,2,0,0,0,0,1,1
2227,25,1,98,90717,1,5.4,1,0,0,0,0,1,0
824,35,9,45,90509,1,2,1,0,0,0,0,1,1
857,62,38,42,94025,1,1.8,3,0,0,0,0,0,0
1287,29,3,50,94010,3,1.1,2,0,0,0,0,0,1
2133,59,35,11,94949,2,1,1,0,0,0,0,0,1
1345,49,25,93,93117,1,2.7,1,0,0,1,0,1,0
1559,35,10,72,91320,3,2.3,1,285,0,0,0,0,0
871,43,19,35,92106,3,0.5,1,0,0,0,0,1,0
645,52,27,33,92121,2,2,2,0,0,0,0,1,0
892,32,6,120,94102,4,5.4,1,301,1,0,1,1,1
1569,59,33,72,92350,2,0.7,2,226,0,0,0,0,0
1478,40,14,64,91320,4,0.2,3,0,0,0,0,1,1
440,47,23,29,94304,4,0.6,1,0,0,0,0,1,0
1420,30,4,39,91105,1,1.5,1,0,0,0,0,0,1
1822,32,7,54,96008,4,1.3,1,0,0,1,0,1,0
269,64,39,129,94002,1,2.5,1,0,0,0,0,1,0
466,66,42,35,94305,1,1.9,2,172,0,0,0,1,0
162,61,35,80,95053,2,2.8,1,0,0,0,0,1,0
1683,51,26,14,92182,2,0,1,103,0,0,0,1,0
1747,62,36,25,90740,3,0.3,3,0,0,0,0,1,1
631,32,7,35,96651,3,1.3,1,108,0,0,0,0,1
2282,57,32,31,95039,3,1.3,2,0,0,0,0,1,1
684,40,16,82,91311,1,3.6,2,0,0,0,0,0,0
999,52,27,94,93106,1,2.8,2,333,0,0,0,1,0
2167,32,8,25,93524,3,0.9,3,0,0,0,0,1,1
2097,55,29,54,95051,2,2.3,3,93,0,0,0,0,0
2075,52,27,81,91942,1,1.3,3,293,0,0,0,0,1
1060,28,2,11,91203,1,0.1,2,0,0,0,0,1,1
21,56,31,25,94015,4,0.9,2,111,0,0,0,1,0
2068,58,32,180,91770,1,2.9,1,0,0,0,0,0,1
982,36,12,142,90064,3,2.3,2,0,1,0,1,1,1
1437,46,21,80,95054,4,0.4,1,0,0,0,0,1,1
1073,54,24,75,90089,2,4.5,3,0,0,0,0,0,0
184,29,3,148,92173,3,4.1,1,0,1,0,0,1,0
2141,53,27,89,92130,1,0.8,3,0,0,1,0,1,0
326,54,28,89,95039,1,1.9,2,0,0,0,0,1,1
1872,31,5,99,94065,4,1.8,2,268,0,0,0,0,0
459,48,24,20,95841,1,1,1,0,0,0,0,1,1
597,48,22,152,94022,1,3.5,3,0,1,0,0,1,0
896,43,17,84,94608,4,2.6,3,289,0,1,1,1,1
2338,43,16,201,95054,1,10,2,0,1,0,0,0,1
335,48,23,45,95053,1,1.3,2,0,0,0,0,1,0
67,62,36,105,95670,2,2.8,1,336,0,0,0,0,0
46,57,31,52,94720,4,2.5,1,0,0,0,0,0,1
972,43,19,174,92028,3,1.7,3,231,1,0,1,1,1
1192,29,5,128,94111,1,1.5,1,0,0,0,0,1,1
165,53,27,92,95120,2,1.1,1,0,0,1,0,0,0
188,46,21,159,94305,3,1.9,3,315,1,0,0,1,0
138,49,25,128,95054,2,0.4,1,0,0,0,0,0,0
1737,57,31,131,95133,2,2.7,1,394,0,0,0,0,1
289,44,19,172,94306,2,4.3,3,391,1,1,1,1,0
1269,34,9,62,92677,3,2.3,1,0,0,0,0,0,0
424,43,19,161,95616,2,7.5,1,0,0,0,0,0,0
1982,52,26,84,91768,3,3,2,0,0,0,0,1,0
578,52,28,149,94043,2,6.8,1,0,0,0,0,1,0
1689,60,34,108,92152,2,2,1,359,0,0,0,1,0
1803,29,3,121,92806,2,1.3,1,0,0,0,0,0,0
1107,37,13,70,92101,2,2.7,1,0,0,0,0,0,0
2096,47,21,174,94025,4,3.2,3,0,1,0,0,0,0
2335,45,21,69,90025,4,1.9,1,0,0,0,0,0,0
2242,26,0,14,94301,4,0.4,1,94,0,0,0,1,0
1799,44,20,185,94086,3,2.7,1,0,1,0,0,1,0
1504,34,8,52,94720,4,2.2,2,0,0,0,0,0,0
1458,42,16,25,94304,2,0.8,3,0,0,0,0,0,1
1580,29,5,122,94305,4,3,1,0,1,0,0,0,1
2411,29,4,130,92630,2,6.7,1,0,0,0,0,0,1
842,57,33,121,94542,1,4.3,1,0,0,1,0,0,0
2062,63,38,159,93950,4,4.9,2,111,1,0,0,0,0
1019,39,15,61,90018,2,0.6,3,127,0,0,0,0,0
16,60,30,22,95054,1,1.5,3,0,0,0,0,1,1
742,61,37,22,94590,1,1.2,3,0,0,0,0,1,0
1867,48,24,90,94523,1,2.6,2,334,0,0,0,1,0
1355,35,10,179,91942,1,8.6,1,357,0,0,0,0,0
643,50,24,103,94132,1,0.3,1,0,0,0,0,1,0
581,52,22,22,90049,4,0.4,3,0,0,0,0,1,1
207,49,25,31,91355,1,1,1,0,0,1,0,1,0
45,46,20,104,94065,1,5.7,1,0,0,0,0,1,1
1927,30,6,41,90095,1,2.4,2,0,0,0,0,1,0
1314,52,27,78,92008,4,3.6,3,141,0,0,0,1,0
1761,41,16,33,94309,4,0,2,0,0,0,0,1,0
2391,33,9,41,95814,3,2,1,108,0,0,0,1,0
1444,36,12,25,95051,4,1,1,0,0,0,0,1,0
1952,45,21,84,94550,4,2,3,0,0,0,0,1,1
548,44,14,44,94132,3,2,3,180,0,1,1,1,1
1106,35,10,182,95051,1,0.3,2,229,1,0,1,1,1
219,44,20,72,92807,3,0.3,3,0,0,0,0,1,0
91,55,30,118,90277,4,5.6,2,0,1,0,0,1,0
456,30,4,60,91107,4,2.2,2,0,0,0,0,1,0
799,29,2,38,93063,1,2,2,0,0,0,0,0,0
455,50,24,29,94110,3,0.9,3,0,0,0,0,0,0
454,54,28,53,92109,4,2.8,2,0,0,1,0,0,0
593,44,20,79,95051,4,2,3,0,0,1,1,1,1
2160,61,35,99,94085,1,4.8,3,255,1,0,0,0,1
250,26,1,55,90089,3,2.6,3,113,0,0,0,0,1
1232,66,41,144,94306,1,2.5,1,0,0,1,1,1,1
827,48,21,23,93555,3,0.67,2,0,0,0,0,1,0
2308,56,31,60,92009,3,1.7,1,0,0,0,0,1,0
2405,41,15,75,95010,1,1.5,3,0,0,0,0,1,0
